sample_id,Set
103f2a61-cccb-442f-b595-8afc8fc4ff70,test
10447f83-b6f7-4365-a314-b4fa6ece14aa,test
104b54d6-7fff-41ee-991d-46bbed8eb02a,train
10504124-1e2d-4b6d-b1c6-b36edc795265_MALDI1,test
1051f3c3-1643-456e-984e-5cc5bba37fa0,train
105621a5-f120-4691-a8b0-e3f5844704ce,train
1057f309-39f6-4abf-8a0c-4b7050a41d7d_MALDI1,test
105c5bdf-87be-4e87-b749-6aec9fb7eda0_MALDI1,test
105fc8ab-4932-48ea-b39f-e655d95c5c04_3313,test
106571aa-8085-4cdd-bd26-5469c9547ac4,train
108524c4-9ad6-43d4-be7d-d227f8acecf8,train
108fbb9b-1c68-4bba-91ce-94f6bb7e13b1_MALDI1,test
109699c8-7bb5-464e-838e-d5d449c682e7,test
1096af57-816a-4d78-979f-ea85984efe52_MALDI1,test
109ffe73-9eec-4b2f-8373-5da418e2f116,train
10a6ab99-3957-420d-ac7b-ff32220ac159,train
10b145bd-065c-4d83-8411-887b92b94bff,train
10b9bfb2-57a4-4eb9-a067-48c08e406e71,test
10c023ab-fa2d-4dce-b5f6-49f1cef0b27e,test
10c36023-3163-4bf9-a67e-d469bf358716_MALDI1,test
10caabb0-5b9e-498a-b9df-2db8eb279dcc_MALDI2,test
10ced408-421e-4336-98be-66847fd44c0b_MALDI2,test
10cf17da-be7f-4c28-9a71-667db742e33c_MALDI1,test
10d67de5-5b60-4f31-950b-43619301c0da,test
10db1c3b-26d1-4ae3-90d0-86572c36476e_MALDI1,test
10f1de7a-8dfc-4c45-993b-2eeff6a3189a_MALDI1,test
10f882d3-0d85-43dd-8081-d86eed713b0a,train
10f9f3a3-304f-4638-b256-d2c010041621_MALDI1,test
10fc446f-6703-48f7-9c38-4bf5ead85fdc_MALDI1,test
11056c03-34ef-4014-a6e6-1df20bd885e3,test
11123183-e7a2-4603-b35b-96214a97efaa,test
1117ba66-8696-43e5-b161-5347d5fbd56e,train
111fcf88-c216-4c4a-b5b2-20ebfbc08b3e_MALDI2,test
11205479-5649-4c1a-8234-5486cb9107c0,test
1122ef01-414c-4fbf-80e6-04df07d37d62,train
112ffff0-b1ba-4874-b149-315d24e8af0e_MALDI2,test
113a929d-f1ad-41dd-82a5-085b0e07e87a,test
113c001c-e58b-4b4a-9483-72edb7ac7dce_MALDI2,test
11415c89-609c-431b-91cb-dcc001dc47c6_MALDI1,test
11473833-9a02-4f46-9a5a-e54015314580_MALDI1,test
1149645d-76c9-47db-8ad0-254bd16d4f8e_3312,test
1149aeaf-8d2c-4bc2-a961-a603d63cd838_MALDI1,test
114bfce7-185f-45d9-9a31-fd15125c92c9_3312,test
115691e1-6b2a-4ebc-8168-e5ca8c98fea8,test
115af664-7a18-4114-a1d7-7515b42e742f,test
115ca074-ae78-4b1b-aee0-deb40ca3bc3d,test
118cecf3-5219-4f1c-b0e8-456f8975b698_MALDI1,test
11a1bbe2-d2a9-4004-80d2-f25da29c5a4c_MALDI1,test
11be2c27-17c0-4895-aa7a-8a6ba8ff6724_MALDI1,test
11c429ae-e844-45d6-adc1-762eb6150919,test
11c639a1-31ad-4904-869d-fce19c58b6cc,train
11c96203-681c-4565-9291-1be0996b889d,test
11d6d195-db64-499d-8f17-dbdc33367cf3,train
11dfe432-de16-4b9f-8345-61b87a5b7a4b_3312,test
11e433eb-6fc5-485b-b409-dc878c9f37ef_3312,test
11fbdf8d-65fd-4567-a50a-1e9abf3dc529,test
12099452-211d-42ec-8098-6a5853faf12c_3312,test
1219e663-19ac-4f3c-a444-d12acf60441f,train
121b6797-c2c1-4775-bf09-66c5f613f6ac,test
12326fec-5ce6-4ff1-8eea-e46088a5f9f6,test
1232c705-1f27-48e7-aa64-09881eee7232_3313,test
123f09dd-7236-4f37-ae9b-9f4938d55014,train
124920f0-d441-47e9-a4f2-d9c5ad3d7430_MALDI1,test
1252121c-1173-40ca-a7c6-84ce05caa232,train
1254e6c1-b114-4350-9cf5-669879c7e5a3,test
12686d75-abe6-451b-86e5-37c5ee1a87be,train
12b05a3e-92d4-48ee-a855-e54016835632_3312,test
12b28d41-094d-491d-ad95-5f94c8dbdd94,test
12bdc432-524a-44ec-8109-116ed4962c8c_3313,test
12c852b3-2175-4f9a-b26b-d5484f7772cd,test
12da4227-daa9-4dd3-8014-86197fead2e4_MALDI1,test
12ebff46-85b9-43dc-a460-2b345c5c7f86_MALDI2,test
13045f6d-f5fd-4775-95e4-6c86fc7c6cde_3313,test
130adc3f-021b-44c9-9526-ac4f6f3ced0b,train
130e2726-53aa-4fd1-9a36-237f9d64b0b1,train
1315210c-eee6-4ed4-900f-b70422a0ebb6_MALDI1,test
1315e40c-a3a2-46d5-a586-bdc86ae3e739,train
132121f5-dead-4a01-adb3-88951613ad2d,test
1332f3a7-9450-440a-982b-35b32c0e1938_MALDI1,test
13338837-26ff-472f-886d-589a69d75b90_MALDI1,test
134a2252-9ad9-411d-9adb-b590dd9f0c81_MALDI1,test
135a650d-d884-4ac4-b145-52590896b704_MALDI1,test
136d8666-ebcf-412c-b126-75a318bfbb8d_3312,test
13712392-81da-4553-8ba2-f66b8dab0afd,test
1373d728-9262-4f8f-a0d8-aafac0cf3ed7_MALDI1,test
137f3a05-fa34-402d-b385-219d8c806f14,test
13806101-7d20-4af5-af08-65d048800dad_3313,test
1381b95b-1c4c-4109-9446-6d1badddb2e8,test
138448eb-8c85-40f4-9453-c2d26e0033e5_3313,test
13867898-f94a-4dfb-b5d3-200a254f4c8d,train
139f5483-08b2-4c67-b699-b4bbcd101f7e_MALDI1,test
13ba54a5-be6c-4e5d-baa3-f947678217c2_3312,test
13bf85c1-50a7-4b95-a469-a783daeb3df3,train
13dc8b51-2b77-4ada-9b04-1c61d9935444,train
13fbb7d4-8244-4b44-9b77-aed459128f66,test
13ff828b-1043-4d0d-b5be-7272a2dabb55_MALDI1,test
1401a634-101e-406f-bf09-bad266311025_MALDI1,test
14064c56-39e6-4791-84f8-ec4caad6d085,test
140bc76f-3cfa-4550-9250-15b620c4ad28_MALDI2,test
140bcd66-3a5f-4cf3-9577-294084e3e241,train
140d664e-ec14-410a-a08c-6ce597a55138,train
141b1b04-7225-47b2-a336-fb9ec65e0960,train
141fae40-66a3-4600-b791-9ed6b2816bf4,train
142378f3-7c6b-4fec-b4b8-362c6af9115d,train
142957e8-e3c4-44a0-befc-d9919aa44ba4_3312,test
14466696-d2fd-45e8-810c-9b2262dbbbf4,test
1446d280-fce8-4c73-b53f-23bb37624521,test
14533cdc-7440-4b0f-9365-fe4971aeb2bf_MALDI2,test
145beae5-c0ec-485b-a136-8fc064cf4a55,train
1461c148-0fec-4fc1-9ef0-d3e811f759fd_3313,test
14660126-d29b-4e68-8fd4-a6dc2b6d9086_MALDI2,test
146e9bb7-3446-41b1-8347-72bff0429c70_3312,test
14733cf8-0cce-4a3a-beff-688155a71bab,train
14787bd5-16a8-4898-8569-f42f3270a839_MALDI2,test
14822376-8b11-4a2b-b697-f066305d39a1_MALDI1,test
1489c127-71ef-4eae-a63a-476582dfe6cc,test
148e417a-5262-47b1-9d63-47a3844a9b10_3313,test
1497e47c-d145-4b6c-850a-00d448940d09_MALDI1,test
149aa03d-87f7-421a-a90e-ba760de97c75,train
149c679a-756d-4a39-bcb3-1100e4ea7013_MALDI2,test
14c17a79-f517-411a-ba1e-f7e4d2fc311e_3312,test
14c1f0ad-ab37-4a95-9d52-6feaef2feb76_3312,test
14cd19b1-a827-4684-8184-1698e2dc1e38_3312,test
14d91fdf-4a26-4710-aeca-69c739705c0d,train
14db007a-c155-4cd4-8141-b82eef18a087_MALDI1,test
14ddf0cd-1b85-45f8-9597-5cdac8d0d61f_MALDI1,test
14ea0dfe-6972-4fb4-9420-d2c99ac3e8c8,train
14f39df9-a2bb-4acb-867f-802fc80b4eb7_MALDI1,test
14f7299d-dc16-4434-8102-e8236f661b0e_MALDI1,test
1503b21b-6fc3-4d89-94f6-0e101687395a_3312,test
150b75ea-fdbd-4eb5-a1a7-cced26d435d4,test
151997b3-caea-4797-bb62-11aa95b4e000_MALDI1,test
151a064f-f23c-4bc7-b7b0-a69fbc144e43_3313,test
151e9f43-0491-4c61-ae12-c0bc6d0a033e,train
1521ec0d-c6ec-4e28-8ef0-3153a668688d,test
1527191b-83b0-4631-945b-2348f8c80937_3312,test
1532d51b-1163-4ea6-bcab-501fc550f54f,train
15356886-9637-4143-9e17-7e0188c5cbe2_MALDI1,test
153dd550-f6c9-48cb-99d1-e18f05db4436,test
15433565-1213-4466-8400-7a2fc976177b,train
1545debd-7815-44be-8898-5f664298cb76_3312,test
1547a315-3491-4ba3-afd2-43d631ea08d2_MALDI1,test
1554d613-2672-4b4e-94e7-78e1472ba22f,train
1556d632-e6b5-49cb-b6c6-01049608282c_MALDI1,test
156a11a1-6993-4500-87a1-a3f508078460,test
157c838a-5189-40bc-bd6f-9d9eaeded877_MALDI1,test
158b5b3b-1ad0-44c3-81a6-2e66c0cac080,test
159988da-656b-4eb2-8f28-8c6af76559d9,train
15a50995-d817-405e-bad8-c7cd103e73b6,train
15a9174e-6b50-48ee-b018-d5acb9d3bf3a_MALDI1,test
15abe9a7-85cf-495f-9fab-0a42fb367a32,train
15c520dc-e6f3-470b-8359-d643ff723132,test
15c5e995-5e1f-4ad1-ab60-f22a20b56446_MALDI1,test
15cd11a5-12fa-4108-9ec4-63c4a7ad6624_MALDI1,test
15e086d3-0499-4a94-b9aa-be0f870357e9,test
15e3f982-e2c0-4a92-9969-e75b4d6791d6,train
15ef34fe-81b8-47b0-9e48-4fa1ea6200af,train
1602bf87-85a6-428d-8c91-5080acf9d70a,train
16056e46-fb32-40df-93d7-37bde16d96c3,train
1616083f-54c7-460a-83d1-db4f3e0c37c6,test
161b8bee-1c94-48c4-9c0a-ae6f91b29660,train
161dc8d0-8738-473c-82d9-d0f757724012_MALDI1,test
16364f42-1c28-49f9-bd2a-20ac0051567e,test
1647a3b0-a04a-4df5-8ad6-06ea2a2ee2b6,test
164a8251-287a-4028-94e2-bbb516ee46e9,test
1651de26-74c5-4616-8cd5-c46c7045abf9,train
165393bf-6d31-4b6a-bae1-d205e9fa9864,test
16587562-5afa-4035-a0cc-4c043faa96c3_MALDI2,test
1670e350-0308-4344-b8fd-7aaabd687243_MALDI1,test
1693ce9b-bb6f-4e4d-960c-f07db0759803,test
169d7e93-77d5-4637-b270-88df748fc27a_3313,test
16bc8397-eb3a-48c8-a0d4-a99dfc5ede49_3313,test
16bccaa7-5b94-413f-92d3-313ee8f5a25d_MALDI2,test
16beacbe-a4ef-45ca-927b-60566d14354f_MALDI2,test
16bf6e54-afa6-4181-8ade-f363c6499687,train
16d0de5b-9d66-4b77-9806-c33fc135b853_MALDI1,test
16d10704-dc27-44d5-93d2-3ff6c5d59136_3313,test
16d8c678-6fc6-4af8-a69c-05a2b604ad69_MALDI2,test
16de1c5e-ca41-4bde-be16-3721d9b14867,test
16e2da70-7771-42f6-87e2-3521d4337e85,test
16ee3ac9-1e59-4693-bd2e-7146fe726a11,test
16f778ff-7f70-40e5-8462-ca78ec517992_3312,test
16fec2d9-7217-4e2b-bbd3-0eae4a5ca086,train
170fa134-af0f-4ff7-9f47-f11fc009c469,train
172596fa-5eb5-40b4-b21d-0de963be2c79,test
172924ee-380c-4313-a896-70e6fc4aed65,test
173deac5-f3e0-4e7b-9af9-fb992c68eab0_3313,test
1756cdc5-d0cd-43a9-be29-c2d28eb82013,train
17592288-2646-4e25-be2d-a166fbf9857b,test
175f4c2d-4af4-42a3-972a-73bafcebd135_3312,test
176fbf78-6e71-46ac-8716-4a6d2015f037,train
177e4815-ca5b-49ac-86d4-a1c852ea83a2_MALDI1,test
178a2e1a-2ed0-496a-b4ea-5384bcd6c6ed_MALDI1,test
178fa92c-430f-4b46-8365-28f72c4d1c07_MALDI2,test
17924c84-5513-4610-b721-9bb84a5e7750_MALDI1,test
1799ef7c-ea1c-4926-a29e-c148e72a5198_3312,test
179f65c8-27ea-422a-a439-ec0474c8abd9_MALDI1,test
17a293d3-44da-4e33-a38f-b15610ccbfa3,test
17b26cc9-0767-44f4-b198-f3bbf8090218,train
17b54bad-4b05-4454-80b9-9b6f968852d8,test
17ccb6a5-d907-48fb-8824-99495346d2ab_3312,test
17cd0b33-f033-46c0-9c32-9f44a8dd2ccf,train
17e78876-5c53-46f0-a61f-2b439843f361,train
17e9f82d-d58d-4b83-b724-f5cfcb3bbb3e_MALDI2,test
17ed6837-0951-4629-b8ee-65c25f6ff51b,train
17ee64b0-11ac-4790-9eb6-a6ca11f3f654_3312,test
17f58432-693c-42c4-b7ec-658be1457fa5_MALDI1,test
17fb0f5a-18f0-41c9-bd89-b9a4e91c5820_MALDI1,test
1800cf4e-8e4a-4387-bdd5-f57467d11cda_3313,test
1809b52e-57ba-4755-95fb-758ca5edf8ac,test
1812942a-171f-4b65-a4c2-934ee9c5997e_3313,test
18228e7e-b81c-47f8-824c-da112a752fbd,validation
182ec0df-0ee5-4f2e-ad99-8ebd75efad1e_MALDI1,test
1847fc5d-db9b-4fc1-b04e-9279d06d03d0,test
184dd591-e9e0-4fcb-a5c8-ef0e42d3f2b6,train
1852b8a7-949f-438d-8426-b768643dd7e0,test
185cbdb8-0e69-4723-9f53-fa09c424490e_MALDI1,test
185f41ad-8c34-45f3-ab36-edcb71caeab7_3312,test
186e6e7a-3df8-41c9-bc81-180aeb76c5cb,train
1874450f-6c71-443c-91a9-f451362d39d9_3312,test
187c2406-8e93-42cf-9e8d-2e27ed2e4d92_3312,test
187d2e78-3660-4bbb-901b-dab6e13efdf9,test
187f2f1a-5ce9-4e55-b922-1153b6c93e21,test
188cf863-41be-4b19-af14-4d3e08455687_MALDI1,test
18a87b6c-bea4-465b-b568-bb2284967a66,train
18b905db-2d3d-4b01-afa1-3ba444ff5847_MALDI1,test
18c628a5-cf3c-402c-91ff-6d59202f4aa4,test
18e3e1b5-f5e9-4b1a-8c66-4fb99a306a6d_MALDI2,test
18e5bc5e-54c9-4a68-a7e7-9d4706bd7197,train
18e7a9c1-109e-4ed4-bff5-4d66baf6d581,train
18f40454-5284-433d-8134-ceaf3ca40461,test
18f5f3a0-fc5e-4312-89ab-bb02cf5ef88a,test
191072b0-cfe3-4c1b-a5a1-6373ec1f5755_MALDI1,test
191ec123-c83a-44f1-9180-12c1cf8028e7_MALDI1,test
1926c862-03ba-4c0a-b9dd-c2fc874fb274,test
192ce16b-6877-4ee7-b96c-445a822a2b16,train
19319d39-6873-4639-8ffe-d146bdbf74e1_MALDI1,test
194cd617-234c-41a6-830c-5c04621e2a0d,test
194ed295-0b5f-4b64-87f5-65dbcc7b5cdf_MALDI1,test
194f5669-cec4-4776-a81b-913ca7ef3e29,test
19574305-6de0-4bfe-8375-1346beea9983,test
195c32af-2f76-4b09-9a65-2282b55edefb,test
195fb069-4024-4b0d-933c-792e75d4bef4,test
197841b9-7922-4133-948f-2ed5d608f952,test
19800c41-7d79-47c3-b626-28f00f8efe2f,test
1986376c-5363-45c4-ba1e-4fc58e167722,test
198846a4-1456-4baf-94d6-7840d962604c_MALDI1,test
19b0ecd4-a233-4d4a-a547-def9921d1749_3313,test
19b7a20a-145f-401b-926a-747ee11af417,test
19d79b7f-bf1f-4e86-9081-2a53f0362682,train
19dc97c6-997b-4b04-aa6a-3868e4440f28_3312,test
19dd47d0-f75e-420f-aeb1-4358ed18021a_MALDI2,test
19f94800-7ace-4794-9cc4-94e5e6686a98_MALDI1,test
1a07c6f3-b04a-4e73-84db-a4a64d6b3520,test
1a0ff74b-57d7-427e-a096-b5cbed95042d,train
1a129128-d0b2-4a34-ad8c-598ee3c53b8f_MALDI1,test
1a1436b6-f059-4020-a26c-13f546c9947c_MALDI1,test
1a2ba369-0439-4a89-9bcb-d268a7322347_3313,test
1a2ded8d-3c89-4d5c-869b-8b06c63c740d_MALDI1,test
1a5443bd-b8f3-48f1-b687-12123b0a7e9a,train
1a568301-f325-4f2f-a87f-63d348052c32_MALDI1,test
1a615fc2-a447-4206-97ba-9e51a17cf030_MALDI1,test
1a639035-da66-4480-904c-d206b52d3cf2_3312,test
1a6fb92e-d256-4235-afbd-5f50d468c4f7_3313,test
1a6fbdaf-dbf3-4598-b7f9-c29e3c871a3b_3313,test
1a724c10-c347-4275-8d74-16686b4b004e_MALDI2,test
1a750019-a6c6-498c-9090-9bc461efaf14_MALDI1,test
1a760aa2-c14e-4018-9aa4-802ffd9d8def_3312,test
1a7dc0d9-2833-4efa-8896-196999dbb6cc,train
1a806183-f689-41f8-b38b-36e560d5c784_MALDI1,test
1a91daec-3297-458b-8c9e-fc0f750d506f_MALDI1,test
1a9c9823-c3c6-4cb4-82ae-50e011795cd0_MALDI1,test
1aa40387-88e9-45d4-80ab-04ad78624451_MALDI2,test
1ab2f9d1-28fb-46d3-ba39-78b296b6f54c_MALDI1,test
1ab8bdf2-4d49-4fbb-b2d8-f60883231ef8_3312,test
1ab9ca37-de4e-4152-a94f-67aaf8dff43c_MALDI1,test
1abde192-8181-49d9-bb70-1d4819a34569,test
1abe3963-a11f-4b2f-8533-f283a41eb209,train
1ad0b7f8-4d6a-43f6-8ad5-c740351fb9d1,test
1adcc45c-bc85-4848-a889-c0daf5154a03,train
1ae67bea-2bdc-45fb-9bd7-fe5c7a222cf2_MALDI1,test
1aefadc7-e411-4a22-bf8e-e85de67a4834,test
1af23e56-d40c-49c7-8be0-c67684e7273c,validation
1af2699b-f184-4a5c-bdd4-2319f2322753_MALDI1,test
1af45640-d18e-4e40-a280-a4bead25737b,test
1b01cf1c-c97a-4175-bf58-2221a408a46a_MALDI2,test
1b04a4cf-812a-4b80-8550-58a9f53a7b0b_MALDI1,test
1b08112f-f007-4c7f-9038-6474fd79dda9,validation
1b1d7ccf-a78f-49b0-baa7-c0f6af34b927,train
1b1e94b9-f2cc-42ec-91e1-e5c3bef4adc7,train
1b284b8a-0e6e-4d21-80ef-67474e28a3a6_MALDI1,test
1b3949c6-1405-4aaa-a70e-3f0f030275fd_MALDI1,test
1b40a092-774b-4110-a35a-6948b5691a75_3313,test
1b448259-0bb5-4736-87c3-13b7c09fa674_MALDI2,test
1b448974-d80b-41ee-a597-1eb65f89c4f1_MALDI1,test
1b4cfd10-dcea-45fb-967f-5f4aa3c9dc26,test
1b509e5e-399f-418c-a088-1f6530a3d1ff,test
1b526838-22c0-44f6-b3fb-05c63f831418_MALDI1,test
1b66c058-ac13-46a7-9066-b881a48a63ad_MALDI1,test
1b69c30d-b745-4731-911c-b1b28e3f25d0,train
1b6bb746-db5a-4c74-aa26-42bc5638ef49,test
1b78c761-57fc-4991-8682-e0a5514d65ec,train
1b7a0166-c5a9-4190-ae8e-2c532177b7e0,test
1b8124df-945d-4f0f-8d49-ca8544f41b71_MALDI2,test
1b9bee91-ec7a-4380-ad33-edbe0b62fdb5,train
1ba532b4-5ff2-4323-bb19-b4b2b66171d2,train
1ba59891-1eb4-469a-8541-ae48674b6da2_MALDI2,test
1bac0299-bf35-4f06-b0f8-6e1d946ed463,train
1bb01549-3fa3-4bd7-b4d7-8186f909d57d,train
1bb32e14-333b-4101-8fff-ab6dfa869b74_MALDI1,test
1bb6cb31-e6d8-45c4-aeb1-877dd4884c2b,validation
1be64819-392b-4cc6-8fea-9190dc553a38_MALDI1,test
1be9f065-c8fe-4ffa-b253-c10f797eb711_MALDI1,test
1bee5a4b-ebbd-4d74-b6b1-a5b2ef5c3dd9,validation
1bf6f97b-ddce-4a74-bacf-6911c840b0a5,test
1bf9947f-9163-4efb-98f3-b37aaf94a3d3,train
1bfc161d-f1fd-4ede-88a1-8a7ebdbc65f9_MALDI1,test
1c0a09bd-979f-41b9-b58a-3f3ff3a52ff2_MALDI1,test
1c0d63c6-f142-4f02-87f9-a9c4738961b6,train
1c12c1c6-394e-4e09-9194-660e2fedbd2b_MALDI1,test
1c344e00-4ff6-49e8-9e0a-1c169ff6e054_MALDI1,test
1c371cc7-b2d4-49bf-a92a-0eb50e2e7ab5,test
1c41b204-b509-49d5-b1a5-6383915ec023_MALDI1,test
1c440293-ee7b-4d24-bea3-be3f1c9fa5af_MALDI1,test
1c442f54-46f2-4ba3-a93d-8049dfd85e6f,train
1c489536-0045-464a-a60c-429a81104720,train
1c5421bd-875c-4df0-9398-376656187778_3312,test
1c59258e-c333-4d6d-98ca-5d7be50a495d,train
1c6929a6-855a-4a57-b73c-e4d57d2ca9f6_MALDI1,test
1c798501-978c-4642-8ac6-61bfe5d74494,train
1c89240f-da26-4962-aa2b-9a9160895fd8_3312,test
1c93feb3-4a69-4148-be3d-593c2ead1af2,validation
1cbbddb8-317e-4c52-9510-61dc9778b9db,train
1cd1e4a6-7d43-4ad6-aa0d-c0bbf610c5d7,train
1cd360c4-fb73-41b3-94d5-72d23a8d5197_MALDI1,test
1cd58590-cb18-48c3-ae15-e9ae8c32e4ee,train
1cd78a41-4d45-4abf-b62c-1d96bb9566f1,test
1cdd5229-4b3a-4cd4-a248-153611266131,train
1cded80d-b20f-4062-960b-ccec7ff563a7_MALDI2,test
1ce083d1-7268-4cc3-8941-f5a5dcf494e9_3313,test
1cf37690-4274-4342-8cb7-44b88d8d56ff,test
1cf76a82-b0bf-4ff6-806d-1c202c71d09a_MALDI1,test
1cfe5f19-2a8a-468f-b1cf-54a45a9c3c06,test
1d158a85-caee-4a35-bc74-e527779124ac_MALDI2,test
1d558710-b9f9-4cd5-b2db-e78abc4d5f2f,validation
1d58d2eb-a11e-46ca-83d8-8515341a7cb1_3313,test
1d5c5eb9-0be0-43c0-b3a9-02baf27cc04b_MALDI1,test
1d61db07-cfbb-4a66-a341-a1c1075ca10c_3313,test
1d673801-c145-4cc2-8e8d-be3c931a4ecb_MALDI1,test
1d6bd75b-c373-47bd-9671-73e6e4880c2b_MALDI1,test
1d6d1299-7a14-4d46-9baa-3237236492da_MALDI2,test
1d6deb39-39a3-43eb-b529-6210690ab3f1,test
1d7032d0-3e8b-4dc9-9bfe-a3b4732c4783,test
1d717ce5-7434-4c47-93d0-a3763c3db0bf,test
1d8976b2-4f5f-4250-8530-c67e5d1978ab,test
1d906ce6-decd-4724-954e-972e39303821,train
1d99379a-1f26-43c0-9193-6471149218e5,test
1da0eab0-c50c-4f52-9956-e038662e0eba_MALDI1,test
1da96885-4e4c-473d-957f-d79d43cf6e3c_MALDI2,test
1db37bbe-31cf-4a03-8e53-7f217054925c_3313,test
1dbd607e-fda0-49c0-9076-8280be852fdb_MALDI1,test
1dbfa841-41b1-45c8-9278-049245d84b13,train
1dc3b485-7563-4445-82b0-682a20de5968,test
1dcbd8ad-2b88-45c2-8992-633c0e58b6f0_3312,test
1deca580-4141-43c4-b7a9-80772c509756,validation
1df387f5-89dd-49bc-9112-6f341ba2c02a,train
1df5ad3b-c0ae-48dc-a9af-13a1fd11089d_MALDI1,test
1e0804fe-e969-491f-a92e-1e81978f3b00_MALDI1,test
1e25eb8e-8450-46e4-b748-64af0b665ed9_3312,test
1e28d54d-ec05-4e45-ba86-2b622001bb21_3313,test
1e29b66e-50d5-4595-b764-aaf4e311fa67_MALDI1,test
1e2de4d4-341f-4a3c-9cd2-a5fa44df704c,train
1e2f8852-cf45-494d-ad18-eb29cac1afdf_3312,test
1e3fa9db-ad84-430d-942a-3c7a49aa20fe,train
1e4c0083-4449-4fab-901e-fbfc3db782a5,train
1e526674-d0ab-4cef-bcf3-2b5594d95108,train
1e564d83-d1d9-4b70-89b1-905da6a796ce,test
1e68115b-13d1-4631-bdb0-bb58f9d396e9,train
1e6c25ee-886a-4c30-89c5-22d33782aa1f_MALDI2,test
1e71a2e5-5a5c-4f89-b280-f5849f083ef0,test
1e725fd9-c621-4cc3-9797-9931b7a9ee27_3312,test
1e7a1bb3-6cd9-4043-81a1-ffdc9a3a4c8d_3312,test
1e819f82-6766-485b-b150-0912219e5c8b,train
1e890504-88df-47cd-a895-3176fcae3b11_MALDI2,test
1eaa1aab-3948-44dc-a666-620cbe974d0b_MALDI1,test
1eaace3f-49cb-4072-8fd3-423c294f7633_3313,test
1eaad054-2465-4403-a3e1-26844e1bcc6c_MALDI1,test
1eb09164-19a1-4811-951b-f27f20b4358b,test
1eb29cab-adad-4a4a-b787-54eb5b27a11a,test
1ebb2fa0-6d68-4f07-b748-526a88fa18f4,test
1ecdc769-9e20-48b1-8429-4ad57119e2e4,train
1ed38ad9-5023-4163-b1ff-f31af413390b_MALDI1,test
1eebbfcd-5042-455d-b3a7-6a3a6e6cdcb4_MALDI1,test
1eecb596-fd71-468c-a8c0-911803c0ed04_MALDI1,test
1eed7e43-67a4-414d-9e04-143a8710c5b9,train
1eedf948-5964-4f5c-944d-6e1a89704357,test
1ef23f8d-3105-4a77-91ab-7bff93b060f4,test
1efad2ad-fb7b-4dce-a6ef-dbe3a8f67730_MALDI1,test
1efffaa4-0822-4314-a53d-5aa53f2fc1a3,train
1f01fbd7-fc27-4e26-b114-f0c1b49c017b,test
1f0ef5a8-04c4-4dce-8e73-8322652e1e19_MALDI1,test
1f173905-0ece-4b5c-a4aa-df968ef0c984_MALDI2,test
1f1b21ae-fb69-4cba-b51f-f667fdae935d_MALDI1,test
1f258739-e2db-4cf6-a57c-dce4a17534ab,train
1f3035f7-2ae9-49d8-a2bf-d3c0c2d92d37_MALDI1,test
1f39ddf0-7c21-40d0-bfa2-3ca74c318551,test
1f3d6556-90d7-4096-b32a-616a2565b896,validation
1f3fcd0c-1545-47e5-90cf-739c941e82ee,test
1f3fe77a-3085-4866-aa30-0728df636409,train
1f454928-f60f-4b5c-a15a-e330e055f369,test
1f5533c2-8c36-430b-b4f5-ac015f0ef9d0_3312,test
1f55428b-c504-40c7-84f7-78a2fbc45634,test
1f597142-e98d-4964-8b51-07f6ce3ccd7b_MALDI2,test
1f5d0bbc-b1f6-4a8a-aedf-af0d205401b9_3312,test
1f5faa3e-00b4-475d-a9c3-0b606cc2afd9_MALDI2,test
1f67ee3e-762d-4fbc-9747-6c044428c3cd_3312,test
1f6ef88d-b25d-41fd-a907-e414e02435f0_MALDI1,test
1f6f6973-09d1-4ab1-985c-c10a4128338f_MALDI1,test
1f6fca18-d27c-4a4d-b3cf-8db75418c855_MALDI1,test
1f73588b-b475-4740-871c-4d7487fa6e01_MALDI1,test
1f7e4e1f-fdc1-4eb2-9840-a00b9a7cd7e9,test
1f7f1b9d-7ab9-49d6-9291-28cd31a3dee2,test
1f807c55-19a2-46e5-b8ff-dba4ec7c2364,train
1f80e80b-95b7-4717-aff0-1494c38c8f3d,test
1fa906c8-b39d-4308-9c2e-8a1a08936968_3313,test
1fabb74b-e686-4fb9-8949-d17a390c15f5_MALDI1,test
1fb0152a-ebbb-414f-a2f2-c62d28023727_MALDI1,test
1fb7018a-1c04-4ca3-88b7-bc74b609d347_MALDI1,test
1fb8e488-1913-4158-9e52-ddee1b2d5d44_MALDI1,test
1fc71b66-d479-4be2-a6ef-aa9ee96a2d83_MALDI1,test
1fd9e513-930b-4b88-95c1-5d78d60ad393,train
1fde927e-b3d5-4c71-885e-8637cd59eefa_MALDI2,test
1fe503a6-93fb-4c1b-8271-4f6cf8bf16f7_MALDI1,test
1fe8cced-78bc-4652-a37c-63309df65389,test
1fff5a52-d606-4cc2-bcec-57b2c54b7542,test
2007f659-90cf-4b1e-a1bf-592b292a87eb,test
201ad4af-2ee8-44e2-afb6-d573b75a66ce,train
2027042b-a0a6-42cc-b484-4bb9ac2dbf80,train
202890f9-afc8-42ab-a6c3-6ccbf787e5d9_3313,test
202d21bf-89a3-4c45-9401-6286656eade3,validation
20367a4d-3b15-4236-9176-e66ffa35bf76_MALDI1,test
20481761-177c-4a53-93e2-20e6ac6ac152_MALDI1,test
204e8f94-ee33-407b-8475-bcbd659ecd6b_MALDI1,test
